Province_State,date,total_deaths
Guam,2023-02-03,416
Guam,2023-02-04,416
Guam,2023-02-05,416
Guam,2023-02-06,416
Guam,2023-02-07,416
Guam,2023-02-08,416
Guam,2023-02-09,416
Guam,2023-02-10,416
Guam,2023-02-11,416
Guam,2023-02-12,416
Guam,2023-02-13,417
Guam,2023-02-14,418
Guam,2023-02-15,418
Guam,2023-02-16,418
Guam,2023-02-17,418
Guam,2023-02-18,418
Guam,2023-02-19,418
Guam,2023-02-20,419
Guam,2023-02-21,420
Guam,2023-02-22,420
Guam,2023-02-23,420
Guam,2023-02-24,420
Guam,2023-02-25,420
Guam,2023-02-26,420
Guam,2023-02-27,420
Guam,2023-02-28,420
Guam,2023-03-01,420
Guam,2023-03-02,420
Guam,2023-03-03,420
Guam,2023-03-04,420
Guam,2023-03-05,420
Guam,2023-03-06,420
Guam,2023-03-07,420
Guam,2023-03-08,420
Guam,2023-03-09,420
Hawaii,2020-01-22,0
Hawaii,2020-01-23,0
Hawaii,2020-01-24,0
Hawaii,2020-01-25,0
Hawaii,2020-01-26,0
Hawaii,2020-01-27,0
Hawaii,2020-01-28,0
Hawaii,2020-01-29,0
Hawaii,2020-01-30,0
Hawaii,2020-01-31,0
Hawaii,2020-02-01,0
Hawaii,2020-02-02,0
Hawaii,2020-02-03,0
Hawaii,2020-02-04,0
Hawaii,2020-02-05,0
Hawaii,2020-02-06,0
Hawaii,2020-02-07,0
Hawaii,2020-02-08,0
Hawaii,2020-02-09,0
Hawaii,2020-02-10,0
Hawaii,2020-02-11,0
Hawaii,2020-02-12,0
Hawaii,2020-02-13,0
Hawaii,2020-02-14,0
Hawaii,2020-02-15,0
Hawaii,2020-02-16,0
Hawaii,2020-02-17,0
Hawaii,2020-02-18,0
Hawaii,2020-02-19,0
Hawaii,2020-02-20,0
Hawaii,2020-02-21,0
Hawaii,2020-02-22,0
Hawaii,2020-02-23,0
Hawaii,2020-02-24,0
Hawaii,2020-02-25,0
Hawaii,2020-02-26,0
Hawaii,2020-02-27,0
Hawaii,2020-02-28,0
Hawaii,2020-02-29,0
Hawaii,2020-03-01,0
Hawaii,2020-03-02,0
Hawaii,2020-03-03,0
Hawaii,2020-03-04,0
Hawaii,2020-03-05,0
Hawaii,2020-03-06,0
Hawaii,2020-03-07,0
Hawaii,2020-03-08,0
Hawaii,2020-03-09,0
Hawaii,2020-03-10,0
Hawaii,2020-03-11,0
Hawaii,2020-03-12,0
Hawaii,2020-03-13,0
Hawaii,2020-03-14,0
Hawaii,2020-03-15,0
Hawaii,2020-03-16,0
Hawaii,2020-03-17,0
Hawaii,2020-03-18,0
Hawaii,2020-03-19,0
Hawaii,2020-03-20,0
Hawaii,2020-03-21,0
Hawaii,2020-03-22,0
Hawaii,2020-03-23,0
Hawaii,2020-03-24,1
Hawaii,2020-03-25,0
Hawaii,2020-03-26,0
Hawaii,2020-03-27,0
Hawaii,2020-03-28,0
Hawaii,2020-03-29,0
Hawaii,2020-03-30,0
Hawaii,2020-03-31,0
Hawaii,2020-04-01,1
Hawaii,2020-04-02,1
Hawaii,2020-04-03,3
Hawaii,2020-04-04,3
Hawaii,2020-04-05,4
Hawaii,2020-04-06,5
Hawaii,2020-04-07,5
Hawaii,2020-04-08,5
Hawaii,2020-04-09,6
Hawaii,2020-04-10,6
Hawaii,2020-04-11,8
Hawaii,2020-04-12,9
Hawaii,2020-04-13,9
Hawaii,2020-04-14,9
Hawaii,2020-04-15,9
Hawaii,2020-04-16,9
Hawaii,2020-04-17,9
Hawaii,2020-04-18,9
Hawaii,2020-04-19,10
Hawaii,2020-04-20,10
Hawaii,2020-04-21,10
Hawaii,2020-04-22,12
Hawaii,2020-04-23,12
Hawaii,2020-04-24,13
Hawaii,2020-04-25,13
Hawaii,2020-04-26,14
Hawaii,2020-04-27,16
Hawaii,2020-04-28,16
Hawaii,2020-04-29,16
Hawaii,2020-04-30,16
Hawaii,2020-05-01,16
Hawaii,2020-05-02,16
Hawaii,2020-05-03,17
Hawaii,2020-05-04,17
Hawaii,2020-05-05,17
Hawaii,2020-05-06,17
Hawaii,2020-05-07,17
Hawaii,2020-05-08,17
Hawaii,2020-05-09,17
Hawaii,2020-05-10,17
Hawaii,2020-05-11,17
Hawaii,2020-05-12,17
Hawaii,2020-05-13,17
Hawaii,2020-05-14,17
Hawaii,2020-05-15,17
Hawaii,2020-05-16,17
Hawaii,2020-05-17,17
Hawaii,2020-05-18,17
Hawaii,2020-05-19,17
Hawaii,2020-05-20,17
Hawaii,2020-05-21,17
Hawaii,2020-05-22,17
Hawaii,2020-05-23,17
Hawaii,2020-05-24,17
Hawaii,2020-05-25,17
Hawaii,2020-05-26,17
Hawaii,2020-05-27,17
Hawaii,2020-05-28,17
Hawaii,2020-05-29,17
Hawaii,2020-05-30,17
Hawaii,2020-05-31,17
Hawaii,2020-06-01,17
Hawaii,2020-06-02,17
Hawaii,2020-06-03,17
Hawaii,2020-06-04,17
Hawaii,2020-06-05,17
Hawaii,2020-06-06,17
Hawaii,2020-06-07,17
Hawaii,2020-06-08,17
Hawaii,2020-06-09,17
Hawaii,2020-06-10,17
Hawaii,2020-06-11,17
Hawaii,2020-06-12,17
Hawaii,2020-06-13,17
Hawaii,2020-06-14,17
Hawaii,2020-06-15,17
Hawaii,2020-06-16,17
Hawaii,2020-06-17,17
Hawaii,2020-06-18,17
Hawaii,2020-06-19,17
Hawaii,2020-06-20,17
Hawaii,2020-06-21,17
Hawaii,2020-06-22,17
Hawaii,2020-06-23,17
Hawaii,2020-06-24,17
Hawaii,2020-06-25,17
Hawaii,2020-06-26,17
Hawaii,2020-06-27,18
Hawaii,2020-06-28,18
Hawaii,2020-06-29,18
Hawaii,2020-06-30,18
Hawaii,2020-07-01,18
Hawaii,2020-07-02,18
Hawaii,2020-07-03,19
Hawaii,2020-07-04,19
Hawaii,2020-07-05,19
Hawaii,2020-07-06,19
Hawaii,2020-07-07,19
Hawaii,2020-07-08,19
Hawaii,2020-07-09,19
Hawaii,2020-07-10,19
Hawaii,2020-07-11,19
Hawaii,2020-07-12,19
Hawaii,2020-07-13,22
Hawaii,2020-07-14,22
Hawaii,2020-07-15,22
Hawaii,2020-07-16,22
Hawaii,2020-07-17,23
Hawaii,2020-07-18,24
Hawaii,2020-07-19,24
Hawaii,2020-07-20,24
Hawaii,2020-07-21,24
Hawaii,2020-07-22,25
Hawaii,2020-07-23,26
Hawaii,2020-07-24,26
Hawaii,2020-07-25,26
Hawaii,2020-07-26,26
Hawaii,2020-07-27,26
Hawaii,2020-07-28,26
Hawaii,2020-07-29,26
Hawaii,2020-07-30,26
Hawaii,2020-07-31,26
Hawaii,2020-08-01,26
Hawaii,2020-08-02,26
Hawaii,2020-08-03,26
Hawaii,2020-08-04,27
Hawaii,2020-08-05,27
Hawaii,2020-08-06,29
Hawaii,2020-08-07,31
Hawaii,2020-08-08,31
Hawaii,2020-08-09,31
Hawaii,2020-08-10,34
Hawaii,2020-08-11,34
Hawaii,2020-08-12,38
Hawaii,2020-08-13,40
Hawaii,2020-08-14,40
Hawaii,2020-08-15,40
Hawaii,2020-08-16,40
Hawaii,2020-08-17,40
Hawaii,2020-08-18,41
Hawaii,2020-08-19,42
Hawaii,2020-08-20,45
Hawaii,2020-08-21,46
Hawaii,2020-08-22,47
Hawaii,2020-08-23,47
Hawaii,2020-08-24,49
Hawaii,2020-08-25,49
Hawaii,2020-08-26,51
Hawaii,2020-08-27,55
Hawaii,2020-08-28,59
Hawaii,2020-08-29,62
Hawaii,2020-08-30,63
Hawaii,2020-08-31,70
Hawaii,2020-09-01,74
Hawaii,2020-09-02,75
Hawaii,2020-09-03,79
Hawaii,2020-09-04,81
Hawaii,2020-09-05,84
Hawaii,2020-09-06,85
Hawaii,2020-09-07,86
Hawaii,2020-09-08,88
Hawaii,2020-09-09,91
Hawaii,2020-09-10,94
Hawaii,2020-09-11,96
Hawaii,2020-09-12,97
Hawaii,2020-09-13,99
Hawaii,2020-09-14,99
Hawaii,2020-09-15,100
Hawaii,2020-09-16,103
Hawaii,2020-09-17,107
Hawaii,2020-09-18,120
Hawaii,2020-09-19,120
Hawaii,2020-09-20,120
Hawaii,2020-09-21,120
Hawaii,2020-09-22,120
Hawaii,2020-09-23,122
Hawaii,2020-09-24,124
Hawaii,2020-09-25,127
Hawaii,2020-09-26,131
Hawaii,2020-09-27,132
Hawaii,2020-09-28,132
Hawaii,2020-09-29,134
Hawaii,2020-09-30,136
Hawaii,2020-10-01,139
Hawaii,2020-10-02,142
Hawaii,2020-10-03,153
Hawaii,2020-10-04,156
Hawaii,2020-10-05,157
Hawaii,2020-10-06,160
Hawaii,2020-10-07,163
Hawaii,2020-10-08,164
Hawaii,2020-10-09,166
Hawaii,2020-10-10,168
Hawaii,2020-10-11,169
Hawaii,2020-10-12,169
Hawaii,2020-10-13,173
Hawaii,2020-10-14,183
Hawaii,2020-10-15,184
Hawaii,2020-10-16,185
Hawaii,2020-10-17,186
Hawaii,2020-10-18,187
Hawaii,2020-10-19,187
Hawaii,2020-10-20,189
Hawaii,2020-10-21,203
Hawaii,2020-10-22,206
Hawaii,2020-10-23,209
Hawaii,2020-10-24,212
Hawaii,2020-10-25,212
Hawaii,2020-10-26,212
Hawaii,2020-10-27,215
Hawaii,2020-10-28,213
Hawaii,2020-10-29,215
Hawaii,2020-10-30,216
Hawaii,2020-10-31,219
Hawaii,2020-11-01,219
Hawaii,2020-11-02,219
Hawaii,2020-11-03,219
Hawaii,2020-11-04,219
Hawaii,2020-11-05,219
Hawaii,2020-11-06,219
Hawaii,2020-11-07,220
Hawaii,2020-11-08,221
Hawaii,2020-11-09,221
Hawaii,2020-11-10,222
Hawaii,2020-11-11,222
Hawaii,2020-11-12,222
Hawaii,2020-11-13,222
Hawaii,2020-11-14,222
Hawaii,2020-11-15,222
Hawaii,2020-11-16,222
Hawaii,2020-11-17,222
Hawaii,2020-11-18,223
Hawaii,2020-11-19,223
Hawaii,2020-11-20,224
Hawaii,2020-11-21,231
Hawaii,2020-11-22,233
Hawaii,2020-11-23,233
Hawaii,2020-11-24,233
Hawaii,2020-11-25,235
Hawaii,2020-11-26,237
Hawaii,2020-11-27,240
Hawaii,2020-11-28,240
Hawaii,2020-11-29,244
Hawaii,2020-11-30,244
Hawaii,2020-12-01,244
Hawaii,2020-12-02,244
Hawaii,2020-12-03,246
Hawaii,2020-12-04,256
Hawaii,2020-12-05,261
Hawaii,2020-12-06,262
Hawaii,2020-12-07,262
Hawaii,2020-12-08,262
Hawaii,2020-12-09,266
Hawaii,2020-12-10,268
Hawaii,2020-12-11,269
Hawaii,2020-12-12,271
Hawaii,2020-12-13,274
Hawaii,2020-12-14,274
Hawaii,2020-12-15,274
Hawaii,2020-12-16,278
Hawaii,2020-12-17,280
Hawaii,2020-12-18,281
Hawaii,2020-12-19,281
Hawaii,2020-12-20,282
Hawaii,2020-12-21,282
Hawaii,2020-12-22,282
Hawaii,2020-12-23,285
Hawaii,2020-12-24,285
Hawaii,2020-12-25,285
Hawaii,2020-12-26,285
Hawaii,2020-12-27,285
Hawaii,2020-12-28,285
Hawaii,2020-12-29,285
Hawaii,2020-12-30,285
Hawaii,2020-12-31,288
Hawaii,2021-01-01,289
Hawaii,2021-01-02,289
Hawaii,2021-01-03,289
Hawaii,2021-01-04,289
Hawaii,2021-01-05,289
Hawaii,2021-01-06,299
Hawaii,2021-01-07,299
Hawaii,2021-01-08,303
Hawaii,2021-01-09,308
Hawaii,2021-01-10,309
Hawaii,2021-01-11,309
Hawaii,2021-01-12,309
Hawaii,2021-01-13,312
Hawaii,2021-01-14,318
Hawaii,2021-01-15,318
Hawaii,2021-01-16,320
Hawaii,2021-01-17,322
Hawaii,2021-01-18,322
Hawaii,2021-01-19,324
Hawaii,2021-01-20,325
Hawaii,2021-01-21,328
Hawaii,2021-01-22,332
Hawaii,2021-01-23,336
Hawaii,2021-01-24,342
Hawaii,2021-01-25,342
Hawaii,2021-01-26,401
Hawaii,2021-01-27,404
Hawaii,2021-01-28,406
Hawaii,2021-01-29,407
Hawaii,2021-01-30,407
Hawaii,2021-01-31,410
Hawaii,2021-02-01,410
Hawaii,2021-02-02,410
Hawaii,2021-02-03,414
Hawaii,2021-02-04,416
Hawaii,2021-02-05,416
Hawaii,2021-02-06,416
Hawaii,2021-02-07,418
Hawaii,2021-02-08,418
Hawaii,2021-02-09,418
Hawaii,2021-02-10,423
Hawaii,2021-02-11,424
Hawaii,2021-02-12,425
Hawaii,2021-02-13,425
Hawaii,2021-02-14,426
Hawaii,2021-02-15,426
Hawaii,2021-02-16,426
Hawaii,2021-02-17,427
Hawaii,2021-02-18,428
Hawaii,2021-02-19,430
Hawaii,2021-02-20,430
Hawaii,2021-02-21,431
Hawaii,2021-02-22,431
Hawaii,2021-02-23,431
Hawaii,2021-02-24,435
Hawaii,2021-02-25,435
Hawaii,2021-02-26,437
Hawaii,2021-02-27,439
Hawaii,2021-02-28,439
Hawaii,2021-03-01,439
Hawaii,2021-03-02,439
Hawaii,2021-03-03,441
Hawaii,2021-03-04,441
Hawaii,2021-03-05,443
Hawaii,2021-03-06,444
Hawaii,2021-03-07,445
Hawaii,2021-03-08,445
Hawaii,2021-03-09,445
Hawaii,2021-03-10,448
Hawaii,2021-03-11,448
Hawaii,2021-03-12,449
Hawaii,2021-03-13,450
Hawaii,2021-03-14,451
Hawaii,2021-03-15,451
Hawaii,2021-03-16,451
Hawaii,2021-03-17,451
Hawaii,2021-03-18,451
Hawaii,2021-03-19,452
Hawaii,2021-03-20,453
Hawaii,2021-03-21,454
Hawaii,2021-03-22,454
Hawaii,2021-03-23,454
Hawaii,2021-03-24,457
Hawaii,2021-03-25,458
Hawaii,2021-03-26,459
Hawaii,2021-03-27,462
Hawaii,2021-03-28,462
Hawaii,2021-03-29,462
Hawaii,2021-03-30,462
Hawaii,2021-03-31,463
Hawaii,2021-04-01,463
Hawaii,2021-04-02,463
Hawaii,2021-04-03,467
Hawaii,2021-04-04,467
Hawaii,2021-04-05,467
Hawaii,2021-04-06,467
Hawaii,2021-04-07,467
Hawaii,2021-04-08,470
Hawaii,2021-04-09,470
Hawaii,2021-04-10,471
Hawaii,2021-04-11,471
Hawaii,2021-04-12,471
Hawaii,2021-04-13,471
Hawaii,2021-04-14,473
Hawaii,2021-04-15,473
Hawaii,2021-04-16,474
Hawaii,2021-04-17,474
Hawaii,2021-04-18,474
Hawaii,2021-04-19,474
Hawaii,2021-04-20,474
Hawaii,2021-04-21,474
Hawaii,2021-04-22,476
Hawaii,2021-04-23,477
Hawaii,2021-04-24,478
Hawaii,2021-04-25,478
Hawaii,2021-04-26,478
Hawaii,2021-04-27,479
Hawaii,2021-04-28,482
Hawaii,2021-04-29,483
Hawaii,2021-04-30,483
Hawaii,2021-05-01,483
Hawaii,2021-05-02,483
Hawaii,2021-05-03,484
Hawaii,2021-05-04,484
Hawaii,2021-05-05,485
Hawaii,2021-05-06,486
Hawaii,2021-05-07,486
Hawaii,2021-05-08,487
Hawaii,2021-05-09,488
Hawaii,2021-05-10,488
Hawaii,2021-05-11,488
Hawaii,2021-05-12,489
Hawaii,2021-05-13,489
Hawaii,2021-05-14,490
Hawaii,2021-05-15,491
Hawaii,2021-05-16,492
Hawaii,2021-05-17,492
Hawaii,2021-05-18,492
Hawaii,2021-05-19,492
Hawaii,2021-05-20,492
Hawaii,2021-05-21,494
Hawaii,2021-05-22,494
Hawaii,2021-05-23,496
Hawaii,2021-05-24,496
Hawaii,2021-05-25,496
Hawaii,2021-05-26,496
Hawaii,2021-05-27,498
Hawaii,2021-05-28,498
Hawaii,2021-05-29,499
Hawaii,2021-05-30,500
Hawaii,2021-05-31,500
Hawaii,2021-06-01,500
Hawaii,2021-06-02,500
Hawaii,2021-06-03,501
Hawaii,2021-06-04,501
Hawaii,2021-06-05,502
Hawaii,2021-06-06,505
Hawaii,2021-06-07,505
Hawaii,2021-06-08,505
Hawaii,2021-06-09,505
Hawaii,2021-06-10,505
Hawaii,2021-06-11,506
Hawaii,2021-06-12,506
Hawaii,2021-06-13,506
Hawaii,2021-06-14,506
Hawaii,2021-06-15,506
Hawaii,2021-06-16,507
Hawaii,2021-06-17,507
Hawaii,2021-06-18,510
Hawaii,2021-06-19,511
Hawaii,2021-06-20,513
Hawaii,2021-06-21,513
Hawaii,2021-06-22,513
Hawaii,2021-06-23,513
Hawaii,2021-06-24,513
Hawaii,2021-06-25,514
Hawaii,2021-06-26,516
Hawaii,2021-06-27,516
Hawaii,2021-06-28,516
Hawaii,2021-06-29,516
Hawaii,2021-06-30,517
Hawaii,2021-07-01,518
Hawaii,2021-07-02,518
Hawaii,2021-07-03,518
Hawaii,2021-07-04,518
Hawaii,2021-07-05,518
Hawaii,2021-07-06,518
Hawaii,2021-07-07,518
Hawaii,2021-07-08,519
Hawaii,2021-07-09,519
Hawaii,2021-07-10,521
Hawaii,2021-07-11,521
Hawaii,2021-07-12,521
Hawaii,2021-07-13,521
Hawaii,2021-07-14,521
Hawaii,2021-07-15,522
Hawaii,2021-07-16,523
Hawaii,2021-07-17,523
Hawaii,2021-07-18,523
Hawaii,2021-07-19,523
Hawaii,2021-07-20,523
Hawaii,2021-07-21,524
Hawaii,2021-07-22,527
Hawaii,2021-07-23,527
Hawaii,2021-07-24,527
Hawaii,2021-07-25,529
Hawaii,2021-07-26,529
Hawaii,2021-07-27,529
Hawaii,2021-07-28,532
Hawaii,2021-07-29,534
Hawaii,2021-07-30,537
Hawaii,2021-07-31,537
Hawaii,2021-08-01,537
Hawaii,2021-08-02,537
Hawaii,2021-08-03,538
Hawaii,2021-08-04,538
Hawaii,2021-08-05,538
Hawaii,2021-08-06,540
Hawaii,2021-08-07,542
Hawaii,2021-08-08,542
Hawaii,2021-08-09,543
Hawaii,2021-08-10,543
Hawaii,2021-08-11,545
Hawaii,2021-08-12,546
Hawaii,2021-08-13,547
Hawaii,2021-08-14,548
Hawaii,2021-08-15,552
Hawaii,2021-08-16,552
Hawaii,2021-08-17,552
Hawaii,2021-08-18,554
Hawaii,2021-08-19,558
Hawaii,2021-08-20,562
Hawaii,2021-08-21,563
Hawaii,2021-08-22,564
Hawaii,2021-08-23,564
Hawaii,2021-08-24,565
Hawaii,2021-08-25,573
Hawaii,2021-08-26,573
Hawaii,2021-08-27,582
Hawaii,2021-08-28,587
Hawaii,2021-08-29,589
Hawaii,2021-08-30,589
Hawaii,2021-08-31,589
Hawaii,2021-09-01,602
Hawaii,2021-09-02,606
Hawaii,2021-09-03,613
Hawaii,2021-09-04,614
Hawaii,2021-09-05,624
Hawaii,2021-09-06,626
Hawaii,2021-09-07,626
Hawaii,2021-09-08,626
Hawaii,2021-09-09,633
Hawaii,2021-09-10,641
Hawaii,2021-09-11,653
Hawaii,2021-09-12,660
Hawaii,2021-09-13,660
Hawaii,2021-09-14,660
Hawaii,2021-09-15,671
Hawaii,2021-09-16,679
Hawaii,2021-09-17,694
Hawaii,2021-09-18,702
Hawaii,2021-09-19,714
Hawaii,2021-09-20,714
Hawaii,2021-09-21,714
Hawaii,2021-09-22,726
Hawaii,2021-09-23,738
Hawaii,2021-09-24,747
Hawaii,2021-09-25,747
Hawaii,2021-09-26,757
Hawaii,2021-09-27,757
Hawaii,2021-09-28,757
Hawaii,2021-09-29,770
Hawaii,2021-09-30,782
Hawaii,2021-10-01,789
Hawaii,2021-10-02,801
Hawaii,2021-10-03,808
Hawaii,2021-10-04,811
Hawaii,2021-10-05,811
Hawaii,2021-10-06,818
Hawaii,2021-10-07,826
Hawaii,2021-10-08,833
Hawaii,2021-10-09,837
Hawaii,2021-10-10,841
Hawaii,2021-10-11,845
Hawaii,2021-10-12,845
Hawaii,2021-10-13,851
Hawaii,2021-10-14,857
Hawaii,2021-10-15,862
Hawaii,2021-10-16,866
Hawaii,2021-10-17,872
Hawaii,2021-10-18,876
Hawaii,2021-10-19,876
Hawaii,2021-10-20,876
Hawaii,2021-10-21,880
Hawaii,2021-10-22,883
Hawaii,2021-10-23,885
Hawaii,2021-10-24,888
Hawaii,2021-10-25,888
Hawaii,2021-10-26,888
Hawaii,2021-10-27,889
Hawaii,2021-10-28,891
Hawaii,2021-10-29,896
Hawaii,2021-10-30,906
Hawaii,2021-10-31,916
Hawaii,2021-11-01,916
Hawaii,2021-11-02,916
Hawaii,2021-11-03,919
Hawaii,2021-11-04,932
Hawaii,2021-11-05,944
Hawaii,2021-11-06,950
Hawaii,2021-11-07,962
Hawaii,2021-11-08,962
Hawaii,2021-11-09,962
Hawaii,2021-11-10,968
Hawaii,2021-11-11,971
Hawaii,2021-11-12,976
Hawaii,2021-11-13,976
Hawaii,2021-11-14,977
Hawaii,2021-11-15,977
Hawaii,2021-11-16,977
Hawaii,2021-11-17,985
Hawaii,2021-11-18,992
Hawaii,2021-11-19,998
Hawaii,2021-11-20,1002
Hawaii,2021-11-21,1002
Hawaii,2021-11-22,1002
Hawaii,2021-11-23,1002
Hawaii,2021-11-24,1008
Hawaii,2021-11-25,1014
Hawaii,2021-11-26,1015
Hawaii,2021-11-27,1015
Hawaii,2021-11-28,1018
Hawaii,2021-11-29,1018
Hawaii,2021-11-30,1018
Hawaii,2021-12-01,1026
Hawaii,2021-12-02,1027
Hawaii,2021-12-03,1028
Hawaii,2021-12-04,1032
Hawaii,2021-12-05,1033
Hawaii,2021-12-06,1033
Hawaii,2021-12-07,1033
Hawaii,2021-12-08,1039
Hawaii,2021-12-09,1040
Hawaii,2021-12-10,1045
Hawaii,2021-12-11,1053
Hawaii,2021-12-12,1058
Hawaii,2021-12-13,1058
Hawaii,2021-12-14,1058
Hawaii,2021-12-15,1063
Hawaii,2021-12-16,1065
Hawaii,2021-12-17,1067
Hawaii,2021-12-18,1070
Hawaii,2021-12-19,1072
Hawaii,2021-12-20,1072
Hawaii,2021-12-21,1072
Hawaii,2021-12-22,1074
Hawaii,2021-12-23,1077
Hawaii,2021-12-24,1078
Hawaii,2021-12-25,1082
Hawaii,2021-12-26,1082
Hawaii,2021-12-27,1082
Hawaii,2021-12-28,1082
Hawaii,2021-12-29,1085
Hawaii,2021-12-30,1085
Hawaii,2021-12-31,1090
Hawaii,2022-01-01,1094
Hawaii,2022-01-02,1094
Hawaii,2022-01-03,1094
Hawaii,2022-01-04,1094
Hawaii,2022-01-05,1094
Hawaii,2022-01-06,1098
Hawaii,2022-01-07,1101
Hawaii,2022-01-08,1102
Hawaii,2022-01-09,1105
Hawaii,2022-01-10,1105
Hawaii,2022-01-11,1105
Hawaii,2022-01-12,1110
Hawaii,2022-01-13,1114
Hawaii,2022-01-14,1117
Hawaii,2022-01-15,1123
Hawaii,2022-01-16,1126
Hawaii,2022-01-17,1126
Hawaii,2022-01-18,1126
Hawaii,2022-01-19,1126
Hawaii,2022-01-20,1135
Hawaii,2022-01-21,1137
Hawaii,2022-01-22,1142
Hawaii,2022-01-23,1146
Hawaii,2022-01-24,1146
Hawaii,2022-01-25,1146
Hawaii,2022-01-26,1149
Hawaii,2022-01-27,1159
Hawaii,2022-01-28,1164
Hawaii,2022-01-29,1173
Hawaii,2022-01-30,1180
Hawaii,2022-01-31,1181
Hawaii,2022-02-01,1181
Hawaii,2022-02-02,1191
Hawaii,2022-02-03,1194
Hawaii,2022-02-04,1204
Hawaii,2022-02-05,1222
Hawaii,2022-02-06,1226
Hawaii,2022-02-07,1226
Hawaii,2022-02-08,1226
Hawaii,2022-02-09,1233
Hawaii,2022-02-10,1239
Hawaii,2022-02-11,1247
Hawaii,2022-02-12,1258
Hawaii,2022-02-13,1262
Hawaii,2022-02-14,1262
Hawaii,2022-02-15,1262
Hawaii,2022-02-16,1274
Hawaii,2022-02-17,1290
Hawaii,2022-02-18,1292
Hawaii,2022-02-19,1300
Hawaii,2022-02-20,1304
Hawaii,2022-02-21,1304
Hawaii,2022-02-22,1304
Hawaii,2022-02-23,1304
Hawaii,2022-02-24,1312
Hawaii,2022-02-25,1321
Hawaii,2022-02-26,1330
Hawaii,2022-02-27,1330
Hawaii,2022-02-28,1334
Hawaii,2022-03-01,1334
Hawaii,2022-03-02,1341
Hawaii,2022-03-03,1344
Hawaii,2022-03-04,1348
Hawaii,2022-03-05,1353
Hawaii,2022-03-06,1354
Hawaii,2022-03-07,1354
Hawaii,2022-03-08,1354
Hawaii,2022-03-09,1354
Hawaii,2022-03-10,1354
Hawaii,2022-03-11,1354
Hawaii,2022-03-12,1354
Hawaii,2022-03-13,1354
Hawaii,2022-03-14,1354
Hawaii,2022-03-15,1354
Hawaii,2022-03-16,1368
Hawaii,2022-03-17,1368
Hawaii,2022-03-18,1368
Hawaii,2022-03-19,1368
Hawaii,2022-03-20,1368
Hawaii,2022-03-21,1368
Hawaii,2022-03-22,1368
Hawaii,2022-03-23,1373
Hawaii,2022-03-24,1373
Hawaii,2022-03-25,1373
Hawaii,2022-03-26,1373
Hawaii,2022-03-27,1373
Hawaii,2022-03-28,1373
Hawaii,2022-03-29,1373
Hawaii,2022-03-30,1379
Hawaii,2022-03-31,1379
Hawaii,2022-04-01,1379
Hawaii,2022-04-02,1379
Hawaii,2022-04-03,1379
Hawaii,2022-04-04,1379
Hawaii,2022-04-05,1379
Hawaii,2022-04-06,1382
Hawaii,2022-04-07,1382
Hawaii,2022-04-08,1382
Hawaii,2022-04-09,1382
Hawaii,2022-04-10,1382
Hawaii,2022-04-11,1382
Hawaii,2022-04-12,1382
Hawaii,2022-04-13,1390
Hawaii,2022-04-14,1390
Hawaii,2022-04-15,1390
Hawaii,2022-04-16,1390
Hawaii,2022-04-17,1390
Hawaii,2022-04-18,1390
Hawaii,2022-04-19,1390
Hawaii,2022-04-20,1407
Hawaii,2022-04-21,1407
Hawaii,2022-04-22,1407
Hawaii,2022-04-23,1407
Hawaii,2022-04-24,1407
Hawaii,2022-04-25,1407
Hawaii,2022-04-26,1407
Hawaii,2022-04-27,1418
Hawaii,2022-04-28,1418
Hawaii,2022-04-29,1418
Hawaii,2022-04-30,1418
Hawaii,2022-05-01,1418
Hawaii,2022-05-02,1418
Hawaii,2022-05-03,1418
Hawaii,2022-05-04,1428
Hawaii,2022-05-05,1428
Hawaii,2022-05-06,1428
Hawaii,2022-05-07,1428
Hawaii,2022-05-08,1428
Hawaii,2022-05-09,1428
Hawaii,2022-05-10,1428
Hawaii,2022-05-11,1434
Hawaii,2022-05-12,1434
Hawaii,2022-05-13,1434
Hawaii,2022-05-14,1434
Hawaii,2022-05-15,1434
Hawaii,2022-05-16,1434
Hawaii,2022-05-17,1434
Hawaii,2022-05-18,1446
Hawaii,2022-05-19,1446
Hawaii,2022-05-20,1446
Hawaii,2022-05-21,1446
Hawaii,2022-05-22,1446
Hawaii,2022-05-23,1446
Hawaii,2022-05-24,1446
Hawaii,2022-05-25,1451
Hawaii,2022-05-26,1451
Hawaii,2022-05-27,1451
Hawaii,2022-05-28,1451
Hawaii,2022-05-29,1451
Hawaii,2022-05-30,1451
Hawaii,2022-05-31,1451
Hawaii,2022-06-01,1457
Hawaii,2022-06-02,1457
Hawaii,2022-06-03,1457
Hawaii,2022-06-04,1457
Hawaii,2022-06-05,1457
Hawaii,2022-06-06,1457
Hawaii,2022-06-07,1457
Hawaii,2022-06-08,1465
Hawaii,2022-06-09,1465
Hawaii,2022-06-10,1465
Hawaii,2022-06-11,1465
Hawaii,2022-06-12,1465
Hawaii,2022-06-13,1465
Hawaii,2022-06-14,1465
Hawaii,2022-06-15,1474
Hawaii,2022-06-16,1474
Hawaii,2022-06-17,1474
Hawaii,2022-06-18,1474
Hawaii,2022-06-19,1474
Hawaii,2022-06-20,1474
Hawaii,2022-06-21,1474
Hawaii,2022-06-22,1489
Hawaii,2022-06-23,1489
Hawaii,2022-06-24,1489
Hawaii,2022-06-25,1489
Hawaii,2022-06-26,1489
