Province_State,date,total_cases
Colorado,2020-09-15,67314
Colorado,2020-09-16,67962
Colorado,2020-09-17,68543
Colorado,2020-09-18,69173
Colorado,2020-09-19,69619
Colorado,2020-09-20,70093
Colorado,2020-09-21,70873
Colorado,2020-09-22,71544
Colorado,2020-09-23,72259
Colorado,2020-09-24,72871
Colorado,2020-09-25,73461
Colorado,2020-09-26,73943
Colorado,2020-09-27,74423
Colorado,2020-09-28,75172
Colorado,2020-09-29,75942
Colorado,2020-09-30,76720
Colorado,2020-10-01,77513
Colorado,2020-10-02,78273
Colorado,2020-10-03,78963
Colorado,2020-10-04,79688
Colorado,2020-10-05,80766
Colorado,2020-10-06,81831
Colorado,2020-10-07,82944
Colorado,2020-10-08,84107
Colorado,2020-10-09,85180
Colorado,2020-10-10,86011
Colorado,2020-10-11,86751
Colorado,2020-10-12,88221
Colorado,2020-10-13,89738
Colorado,2020-10-14,91074
Colorado,2020-10-15,92478
Colorado,2020-10-16,93888
Colorado,2020-10-17,94948
Colorado,2020-10-18,95946
Colorado,2020-10-19,97892
Colorado,2020-10-20,99854
Colorado,2020-10-21,101720
Colorado,2020-10-22,103637
Colorado,2020-10-23,105391
Colorado,2020-10-24,106826
Colorado,2020-10-25,107872
Colorado,2020-10-26,110061
Colorado,2020-10-27,113193
Colorado,2020-10-28,116482
Colorado,2020-10-29,119684
Colorado,2020-10-30,122731
Colorado,2020-10-31,125009
Colorado,2020-11-01,127800
Colorado,2020-11-02,132236
Colorado,2020-11-03,136839
Colorado,2020-11-04,141591
Colorado,2020-11-05,146863
Colorado,2020-11-06,152269
Colorado,2020-11-07,155780
Colorado,2020-11-08,158482
Colorado,2020-11-09,164675
Colorado,2020-11-10,171268
Colorado,2020-11-11,177100
Colorado,2020-11-12,183092
Colorado,2020-11-13,188818
Colorado,2020-11-14,192591
Colorado,2020-11-15,195516
Colorado,2020-11-16,202694
Colorado,2020-11-17,209513
Colorado,2020-11-18,215561
Colorado,2020-11-19,221219
Colorado,2020-11-20,226537
Colorado,2020-11-21,230213
Colorado,2020-11-22,232728
Colorado,2020-11-23,239518
Colorado,2020-11-24,244928
Colorado,2020-11-25,250199
Colorado,2020-11-26,251688
Colorado,2020-11-27,256568
Colorado,2020-11-28,259968
Colorado,2020-11-29,262718
Colorado,2020-11-30,270659
Colorado,2020-12-01,276655
Colorado,2020-12-02,281427
Colorado,2020-12-03,286667
Colorado,2020-12-04,291569
Colorado,2020-12-05,294405
Colorado,2020-12-06,296410
Colorado,2020-12-07,301539
Colorado,2020-12-08,305809
Colorado,2020-12-09,309341
Colorado,2020-12-10,312784
Colorado,2020-12-11,315525
Colorado,2020-12-12,317533
Colorado,2020-12-13,319132
Colorado,2020-12-14,322727
Colorado,2020-12-15,325896
Colorado,2020-12-16,328676
Colorado,2020-12-17,331315
Colorado,2020-12-18,333600
Colorado,2020-12-19,335119
Colorado,2020-12-20,336393
Colorado,2020-12-21,339323
Colorado,2020-12-22,341663
Colorado,2020-12-23,344023
Colorado,2020-12-24,345643
Colorado,2020-12-25,346637
Colorado,2020-12-26,348600
Colorado,2020-12-27,350181
Colorado,2020-12-28,353341
Colorado,2020-12-29,355786
Colorado,2020-12-30,358751
Colorado,2020-12-31,361021
Colorado,2021-01-01,362438
Colorado,2021-01-02,364645
Colorado,2021-01-03,366506
Colorado,2021-01-04,370153
Colorado,2021-01-05,372864
Colorado,2021-01-06,375570
Colorado,2021-01-07,377832
Colorado,2021-01-08,379957
Colorado,2021-01-09,381434
Colorado,2021-01-10,382724
Colorado,2021-01-11,385126
Colorado,2021-01-12,387104
Colorado,2021-01-13,388946
Colorado,2021-01-14,390732
Colorado,2021-01-15,392415
Colorado,2021-01-16,393670
Colorado,2021-01-17,394755
Colorado,2021-01-18,396402
Colorado,2021-01-19,398202
Colorado,2021-01-20,399884
Colorado,2021-01-21,401398
Colorado,2021-01-22,402891
Colorado,2021-01-23,403935
Colorado,2021-01-24,404901
Colorado,2021-01-25,406566
Colorado,2021-01-26,407970
Colorado,2021-01-27,409401
Colorado,2021-01-28,410805
Colorado,2021-01-29,412107
Colorado,2021-01-30,413104
Colorado,2021-01-31,413971
Colorado,2021-02-01,415482
Colorado,2021-02-02,416872
Colorado,2021-02-03,418176
Colorado,2021-02-04,419394
Colorado,2021-02-05,420625
Colorado,2021-02-06,421521
Colorado,2021-02-07,422335
Colorado,2021-02-08,423688
Colorado,2021-02-09,424949
Colorado,2021-02-10,426126
Colorado,2021-02-11,427250
Colorado,2021-02-12,428343
Colorado,2021-02-13,429127
Colorado,2021-02-14,429864
Colorado,2021-02-15,431118
Colorado,2021-02-16,432394
Colorado,2021-02-17,433682
Colorado,2021-02-18,434600
Colorado,2021-02-19,435600
Colorado,2021-02-20,436473
Colorado,2021-02-21,437258
Colorado,2021-02-22,438538
Colorado,2021-02-23,439603
Colorado,2021-02-24,440766
Colorado,2021-02-25,441690
Colorado,2021-02-26,442738
Colorado,2021-02-27,443525
Colorado,2021-02-28,444258
Colorado,2021-03-01,445512
Colorado,2021-03-02,446542
Colorado,2021-03-03,447634
Colorado,2021-03-04,448528
Colorado,2021-03-05,449488
Colorado,2021-03-06,450316
Colorado,2021-03-07,451100
Colorado,2021-03-08,452387
Colorado,2021-03-09,453550
Colorado,2021-03-10,454738
Colorado,2021-03-11,455667
Colorado,2021-03-12,456641
Colorado,2021-03-13,457333
Colorado,2021-03-14,457838
Colorado,2021-03-15,458793
Colorado,2021-03-16,460127
Colorado,2021-03-17,461365
Colorado,2021-03-18,462425
Colorado,2021-03-19,463487
Colorado,2021-03-20,464339
Colorado,2021-03-21,465170
Colorado,2021-03-22,466487
Colorado,2021-03-23,467763
Colorado,2021-03-24,469062
Colorado,2021-03-25,470198
Colorado,2021-03-26,471382
Colorado,2021-03-27,472409
Colorado,2021-03-28,473420
Colorado,2021-03-29,475034
Colorado,2021-03-30,476528
Colorado,2021-03-31,478174
Colorado,2021-04-01,479774
Colorado,2021-04-02,481281
Colorado,2021-04-03,482469
Colorado,2021-04-04,483633
Colorado,2021-04-05,485667
Colorado,2021-04-06,487500
Colorado,2021-04-07,489397
Colorado,2021-04-08,491062
Colorado,2021-04-09,492664
Colorado,2021-04-10,493929
Colorado,2021-04-11,495033
Colorado,2021-04-12,496994
Colorado,2021-04-13,498749
Colorado,2021-04-14,500456
Colorado,2021-04-15,502193
Colorado,2021-04-16,503751
Colorado,2021-04-17,505072
Colorado,2021-04-18,506327
Colorado,2021-04-19,508434
Colorado,2021-04-20,510264
Colorado,2021-04-21,512122
Colorado,2021-04-22,513950
Colorado,2021-04-23,515607
Colorado,2021-04-24,516842
Colorado,2021-04-25,518043
Colorado,2021-04-26,520082
Colorado,2021-04-27,521837
Colorado,2021-04-28,523656
Colorado,2021-04-29,525301
Colorado,2021-04-30,526708
Colorado,2021-05-01,527929
Colorado,2021-05-02,528930
Colorado,2021-05-03,530664
Colorado,2021-05-04,532010
Colorado,2021-05-05,533396
Colorado,2021-05-06,534712
Colorado,2021-05-07,535878
Colorado,2021-05-08,536748
Colorado,2021-05-09,537540
Colorado,2021-05-10,538859
Colorado,2021-05-11,539944
Colorado,2021-05-12,540982
Colorado,2021-05-13,541966
Colorado,2021-05-14,542915
Colorado,2021-05-15,543598
Colorado,2021-05-16,544169
Colorado,2021-05-17,545149
Colorado,2021-05-18,545972
Colorado,2021-05-19,546686
Colorado,2021-05-20,547418
Colorado,2021-05-21,548082
Colorado,2021-05-22,548617
Colorado,2021-05-23,549049
Colorado,2021-05-24,549806
Colorado,2021-05-25,550416
Colorado,2021-05-26,551024
Colorado,2021-05-27,551550
Colorado,2021-05-28,552037
Colorado,2021-05-29,552383
Colorado,2021-05-30,552717
Colorado,2021-05-31,553078
Colorado,2021-06-01,553723
Colorado,2021-06-02,554174
Colorado,2021-06-03,554603
Colorado,2021-06-04,555043
Colorado,2021-06-05,555326
Colorado,2021-06-06,555581
Colorado,2021-06-07,556017
Colorado,2021-06-08,556371
Colorado,2021-06-09,556711
Colorado,2021-06-10,557043
Colorado,2021-06-11,557339
Colorado,2021-06-12,557604
Colorado,2021-06-13,557833
Colorado,2021-06-14,558188
Colorado,2021-06-15,558494
Colorado,2021-06-16,558804
Colorado,2021-06-17,559103
Colorado,2021-06-18,559380
Colorado,2021-06-19,559608
Colorado,2021-06-20,559852
Colorado,2021-06-21,560252
Colorado,2021-06-22,560607
Colorado,2021-06-23,560944
Colorado,2021-06-24,561254
Colorado,2021-06-25,561576
Colorado,2021-06-26,561837
Colorado,2021-06-27,562105
Colorado,2021-06-28,562521
Colorado,2021-06-29,562915
Colorado,2021-06-30,563293
Colorado,2021-07-01,563627
Colorado,2021-07-02,563989
Colorado,2021-07-03,564296
Colorado,2021-07-04,564540
Colorado,2021-07-05,564974
Colorado,2021-07-06,565484
Colorado,2021-07-07,565954
Colorado,2021-07-08,566409
Colorado,2021-07-09,566860
Colorado,2021-07-10,567247
Colorado,2021-07-11,567624
Colorado,2021-07-12,568189
Colorado,2021-07-13,568691
Colorado,2021-07-14,569240
Colorado,2021-07-15,569749
Colorado,2021-07-16,570281
Colorado,2021-07-17,570784
Colorado,2021-07-18,571290
Colorado,2021-07-19,572054
Colorado,2021-07-20,572765
Colorado,2021-07-21,573527
Colorado,2021-07-22,574200
Colorado,2021-07-23,574901
Colorado,2021-07-24,575514
Colorado,2021-07-25,576168
Colorado,2021-07-26,577154
Colorado,2021-07-27,578106
Colorado,2021-07-28,579012
Colorado,2021-07-29,579888
Colorado,2021-07-30,580808
Colorado,2021-07-31,581591
Colorado,2021-08-01,582404
Colorado,2021-08-02,583776
Colorado,2021-08-03,584991
Colorado,2021-08-04,586151
Colorado,2021-08-05,587304
Colorado,2021-08-06,588409
Colorado,2021-08-07,589299
Colorado,2021-08-08,590116
Colorado,2021-08-09,591535
Colorado,2021-08-10,592836
Colorado,2021-08-11,594183
Colorado,2021-08-12,595592
Colorado,2021-08-13,596935
Colorado,2021-08-14,598052
Colorado,2021-08-15,599137
Colorado,2021-08-16,600997
Colorado,2021-08-17,602719
Colorado,2021-08-18,604501
Colorado,2021-08-19,606263
Colorado,2021-08-20,607997
Colorado,2021-08-21,609311
Colorado,2021-08-22,610479
Colorado,2021-08-23,612783
Colorado,2021-08-24,614777
Colorado,2021-08-25,616745
Colorado,2021-08-26,618566
Colorado,2021-08-27,620346
Colorado,2021-08-28,621601
Colorado,2021-08-29,622776
Colorado,2021-08-30,625109
Colorado,2021-08-31,627280
Colorado,2021-09-01,629580
Colorado,2021-09-02,631715
Colorado,2021-09-03,633608
Colorado,2021-09-04,635011
Colorado,2021-09-05,636203
Colorado,2021-09-06,637551
Colorado,2021-09-07,640292
Colorado,2021-09-08,642679
Colorado,2021-09-09,644828
Colorado,2021-09-10,646862
Colorado,2021-09-11,648202
Colorado,2021-09-12,649431
Colorado,2021-09-13,651894
Colorado,2021-09-14,654025
Colorado,2021-09-15,656265
Colorado,2021-09-16,658298
Colorado,2021-09-17,660207
Colorado,2021-09-18,661499
Colorado,2021-09-19,662637
Colorado,2021-09-20,665085
Colorado,2021-09-21,666966
Colorado,2021-09-22,668954
Colorado,2021-09-23,670886
Colorado,2021-09-24,672749
Colorado,2021-09-25,674109
Colorado,2021-09-26,675427
Colorado,2021-09-27,678012
Colorado,2021-09-28,680317
Colorado,2021-09-29,682532
Colorado,2021-09-30,684647
Colorado,2021-10-01,686890
Colorado,2021-10-02,688452
Colorado,2021-10-03,689904
Colorado,2021-10-04,692747
Colorado,2021-10-05,695277
Colorado,2021-10-06,697805
Colorado,2021-10-07,700103
Colorado,2021-10-08,702239
Colorado,2021-10-09,703733
Colorado,2021-10-10,705064
Colorado,2021-10-11,707755
Colorado,2021-10-12,710099
Colorado,2021-10-13,712515
Colorado,2021-10-14,714882
Colorado,2021-10-15,717080
Colorado,2021-10-16,718672
Colorado,2021-10-17,720184
Colorado,2021-10-18,723194
Colorado,2021-10-19,725863
Colorado,2021-10-20,728824
Colorado,2021-10-21,731416
Colorado,2021-10-22,734282
Colorado,2021-10-23,736145
Colorado,2021-10-24,737930
Colorado,2021-10-25,741742
Colorado,2021-10-26,745168
Colorado,2021-10-27,748530
Colorado,2021-10-28,751787
Colorado,2021-10-29,754817
Colorado,2021-10-30,756780
Colorado,2021-10-31,758465
Colorado,2021-11-01,762463
Colorado,2021-11-02,766147
Colorado,2021-11-03,770069
Colorado,2021-11-04,774030
Colorado,2021-11-05,777615
Colorado,2021-11-06,780016
Colorado,2021-11-07,782159
Colorado,2021-11-08,786938
Colorado,2021-11-09,790911
Colorado,2021-11-10,795025
Colorado,2021-11-11,798838
Colorado,2021-11-12,802512
Colorado,2021-11-13,804730
Colorado,2021-11-14,806690
Colorado,2021-11-15,811185
Colorado,2021-11-16,814969
Colorado,2021-11-17,818573
Colorado,2021-11-18,821892
Colorado,2021-11-19,825005
Colorado,2021-11-20,826833
Colorado,2021-11-21,828500
Colorado,2021-11-22,831942
Colorado,2021-11-23,834894
Colorado,2021-11-24,837578
Colorado,2021-11-25,838685
Colorado,2021-11-26,841378
Colorado,2021-11-27,843236
Colorado,2021-11-28,845167
Colorado,2021-11-29,849008
Colorado,2021-11-30,851975
Colorado,2021-12-01,854994
Colorado,2021-12-02,857458
Colorado,2021-12-03,859636
Colorado,2021-12-04,861213
Colorado,2021-12-05,862489
Colorado,2021-12-06,865140
Colorado,2021-12-07,867240
Colorado,2021-12-08,869124
Colorado,2021-12-09,870893
Colorado,2021-12-10,872483
Colorado,2021-12-11,873520
Colorado,2021-12-12,874593
Colorado,2021-12-13,876792
Colorado,2021-12-14,878815
Colorado,2021-12-15,880624
Colorado,2021-12-16,883010
Colorado,2021-12-17,885412
Colorado,2021-12-18,887207
Colorado,2021-12-19,888917
Colorado,2021-12-20,894080
Colorado,2021-12-21,900169
Colorado,2021-12-22,908143
Colorado,2021-12-23,916163
Colorado,2021-12-24,920999
Colorado,2021-12-25,922625
Colorado,2021-12-26,928177
Colorado,2021-12-27,943843
Colorado,2021-12-28,960323
Colorado,2021-12-29,977043
Colorado,2021-12-30,992850
Colorado,2021-12-31,1001343
Colorado,2022-01-01,1004704
Colorado,2022-01-02,1015092
Colorado,2022-01-03,1038681
Colorado,2022-01-04,1062911
Colorado,2022-01-05,1085313
Colorado,2022-01-06,1101826
Colorado,2022-01-07,1121688
Colorado,2022-01-08,1131789
Colorado,2022-01-09,1140106
Colorado,2022-01-10,1162616
Colorado,2022-01-11,1182619
Colorado,2022-01-12,1201031
Colorado,2022-01-13,1218331
Colorado,2022-01-14,1232310
Colorado,2022-01-15,1240157
Colorado,2022-01-16,1246508
Colorado,2022-01-17,1260748
Colorado,2022-01-18,1277202
Colorado,2022-01-19,1289702
Colorado,2022-01-20,1301903
Colorado,2022-01-21,1312046
Colorado,2022-01-22,1317514
Colorado,2022-01-23,1321902
Colorado,2022-01-24,1333322
Colorado,2022-01-25,1340653
Colorado,2022-01-26,1348233
Colorado,2022-01-27,1354501
Colorado,2022-01-28,1359934
Colorado,2022-01-29,1362881
Colorado,2022-01-30,1365302
Colorado,2022-01-31,1371233
Colorado,2022-02-01,1375453
Colorado,2022-02-02,1377542
Colorado,2022-02-03,1380952
Colorado,2022-02-04,1383825
Colorado,2022-02-05,1385309
Colorado,2022-02-06,1386597
Colorado,2022-02-07,1389574
Colorado,2022-02-08,1391694
Colorado,2022-02-09,1393600
Colorado,2022-02-10,1395300
Colorado,2022-02-11,1396697
Colorado,2022-02-12,1397447
Colorado,2022-02-13,1398195
Colorado,2022-02-14,1399773
Colorado,2022-02-15,1401036
Colorado,2022-02-16,1402149
Colorado,2022-02-17,1403113
Colorado,2022-02-18,1403934
Colorado,2022-02-19,1404491
Colorado,2022-02-20,1404994
Colorado,2022-02-21,1405817
Colorado,2022-02-22,1406545
Colorado,2022-02-23,1407102
Colorado,2022-02-24,1407833
Colorado,2022-02-25,1408355
Colorado,2022-02-26,1408661
Colorado,2022-02-27,1408953
Colorado,2022-02-28,1409679
Colorado,2022-03-01,1410295
Colorado,2022-03-02,1410827
Colorado,2022-03-03,1411338
Colorado,2022-03-04,1411720
Colorado,2022-03-05,1412008
Colorado,2022-03-06,1412218
Colorado,2022-03-07,1412829
Colorado,2022-03-08,1413352
